arch	2.74084002393
gl	2.24250547412
ny	1.36512856224
ct	0.636920431586
nj	0.581390308105
page	0.447880291434
city	0.424613621058
pa	0.332223033203
mi	0.332223033203
affect	0.328374706135
terminal	0.283075747372
metrocall	0.283075747372
date	0.283075747372
wpn	0.249167274902
white	0.249167274902
syc	0.249167274902
spr	0.249167274902
roc	0.249167274902
rch	0.249167274902
plain	0.249167274902
pah	0.249167274902
pagenet	0.249167274902
nyn	0.249167274902
nmk	0.249167274902
njl	0.249167274902
niagra	0.249167274902
newington	0.249167274902
monsey	0.249167274902
mohawk	0.249167274902
jmt	0.249167274902
jamestown	0.249167274902
gsh	0.249167274902
goshen	0.249167274902
gibsonia	0.249167274902
gib	0.249167274902
garden	0.249167274902
gac	0.249167274902
eri	0.249167274902
emy	0.249167274902
elmira	0.249167274902
dyg	0.249167274902
digit	0.249167274902
dig	0.249167274902
cth	0.249167274902
atlantic	0.249167274902
wctp	0.166111516602
direct	0.166111516602
time	0.149910621473
smtp	0.141537873686
number	0.141537873686
legacy	0.141537873686
frequency	0.141537873686
type	0.124102596568
streamline	0.124102596568
status	0.124102596568
solution	0.124102596568
remedy	0.124102596568
id	0.124102596568
connection	0.124102596568
customer	0.1231405148
outage	0.115312367458
noc	0.110578744973
text	0.0995289536519
attachment	0.0901864882079
wenholz	0.0830557583008
verzion	0.0830557583008
nh	0.0830557583008
mark	0.0830557583008
ma	0.0830557583008
eastern	0.0830557583008
de	0.0830557583008
scrub	0.0749553107363
zone	0.0707689368429
vtext	0.0707689368429
vcalendar	0.0707689368429
usamobility	0.0707689368429
tx	0.0707689368429
tcoe	0.0707689368429
subscriber	0.0707689368429
submit	0.0707689368429
severity	0.0707689368429
ons	0.0707689368429
exist	0.0707689368429
etr	0.0707689368429
desc	0.0707689368429
delay	0.0707689368429
current	0.0707689368429
coverage	0.0707689368429
corp	0.0707689368429
cert	0.0707689368429
byte	0.0707689368429
bridge	0.0707689368429
barcode	0.0707689368429
aosgood	0.0707689368429
tel	0.0620512982838
state	0.0620512982838
size	0.0620512982838
resolve	0.0620512982838
partial	0.0620512982838
open	0.0620512982838
nationwide	0.0620512982838
location	0.0620512982838
introduce	0.0620512982838
icq	0.0620512982838
fax	0.0620512982838
falmouth	0.0620512982838
estimate	0.0620512982838
efficiency	0.0620512982838
description	0.0620512982838
business	0.0620512982838
aolim	0.0620512982838
alert	0.0620512982838
address	0.0620512982838
system	0.0552893724864
repair	0.0552893724864
osgood	0.0552893724864
minor	0.0552893724864
intermittent	0.0552893724864
engineer	0.0552893724864
area	0.0552893724864
aaron	0.0552893724864
ticket	0.049764476826
notification	0.049764476826
minute	0.049764476826
mail	0.049764476826
information	0.049764476826
impact	0.049764476826
detail	0.049764476826
box	0.049764476826
html	0.0450932441039
work	0.0374776553681
net	0.0374776553681
experience	0.0374776553681
issue	0.0219980910116
