thief	1.82722668262
copper	1.82722668262
yao	1.55691661054
yup	0.913613341308
rise	0.913613341308
ride	0.913613341308
price	0.913613341308
ongoing	0.913613341308
nepal	0.913613341308
haha	0.913613341308
guess	0.913613341308
bipin	0.913613341308
attractive	0.913613341308
virendra	0.869037847024
policy	0.778458305272
osis	0.778458305272
official	0.778458305272
joseph	0.778458305272
joe	0.778458305272
year	0.682564281122
statement	0.682564281122
sigh	0.682564281122
phone	0.547409245086
center	0.547409245086
message	0.496025685143
time	0.41225420905
issue	0.241979001128
outage	0.181205148863
